(sam-env) PS F:\SAM\sam> cd example
(sam-env) PS F:\SAM\sam\example> python train.py
100.0%
F:\SAM\sam-env\Lib\site-packages\torchvision\datasets\cifar.py:83: VisibleDeprecationWarning: dtype(): align should be passed as Python or NumPy boolean but got `align=0`. Did you mean to pass a tuple to create a subarray type? (Deprecated NumPy 2.4)
  entry = pickle.load(f, encoding="latin1")
100.0%
┏━━━━━━━━━━━━━━┳━━━━━━━╸T╺╸R╺╸A╺╸I╺╸N╺━━━━━━━┳━━━━━━━╸S╺╸T╺╸A╺╸T╺╸S╺━━━━━━━┳━━━━━━━╸V╺╸A╺╸L╺╸I╺╸D╺━━━━━━━┓
┃              ┃              ╷              ┃              ╷              ┃              ╷              ┃
┃       epoch  ┃        loss  │    accuracy  ┃        l.r.  │     elapsed  ┃        loss  │    accuracy  ┃
┃          37  ┃      0.2424  │     90.28 %  ┃   1.000e-01  │   01:39 min  ┃      0.2741  │     88.49 %  ┃
┃          38  ┃      0.2432  │     90.13 %  ┃   1.000e-01  │   01:38 min  ┃      0.2629  │     89.53 %  ┃
┃          39  ┃      0.2386  │     90.38 %  ┃   1.000e-01  │   01:38 min  ┃      0.3157  │     86.70 %  ┃
┃          40  ┃      0.2389  │     90.45 %  ┃   1.000e-01  │   01:38 min  ┃      0.2717  │     88.36 %  ┃
┃          41  ┃      0.2360  │     90.45 %  ┃   1.000e-01  │   01:38 min  ┃      0.2921  │     88.12 %  ┃
┃          42  ┃      0.2294  │     90.83 %  ┃   1.000e-01  │   01:38 min  ┃      0.3388  │     85.64 %  ┃
┃          43  ┃      0.2354  │     90.57 %  ┃   1.000e-01  │   01:39 min  ┃      0.2398  │     90.04 %  ┃
┃          44  ┃      0.2315  │     90.72 %  ┃   1.000e-01  │   01:38 min  ┃      0.3502  │     85.58 %  ┃
┃          45  ┃      0.2345  │     90.48 %  ┃   1.000e-01  │   01:38 min  ┃      0.3305  │     86.17 %  ┃
┃          46  ┃      0.2355  │     90.38 %  ┃   1.000e-01  │   01:39 min  ┃      0.2742  │     88.90 %  ┃
┃          47  ┃      0.2332  │     90.71 %  ┃   1.000e-01  │   01:39 min  ┃      0.2385  │     90.19 %  ┃
┃          48  ┃      0.2285  │     90.85 %  ┃   1.000e-01  │   01:39 min  ┃      0.2922  │     87.60 %  ┃
┃          49  ┃      0.2320  │     90.60 %  ┃   1.000e-01  │   01:39 min  ┃      0.2565  │     89.43 %  ┃
┃          50  ┃      0.2263  │     90.94 %  ┃   1.000e-01  │   01:39 min  ┃      0.2540  │     89.59 %  ┃
┃          51  ┃      0.2305  │     90.79 %  ┃   1.000e-01  │   01:38 min  ┃      0.3077  │     87.01 %  ┃
┃          52  ┃      0.2248  │     91.11 %  ┃   1.000e-01  │   01:38 min  ┃      0.2324  │     90.67 %  ┃
┃          53  ┃      0.2286  │     90.99 %  ┃   1.000e-01  │   01:39 min  ┃      0.2554  │     89.33 %  ┃
┃          54  ┃      0.2275  │     90.92 %  ┃   1.000e-01  │   01:39 min  ┃      0.2515  │     89.71 %  ┃
┃          55  ┃      0.2256  │     90.93 %  ┃   1.000e-01  │   01:38 min  ┃      0.2849  │     87.68 %  ┃
┃          56  ┃      0.2246  │     91.16 %  ┃   1.000e-01  │   01:38 min  ┃      0.2462  │     89.54 %  ┃
┃          57  ┃      0.2249  │     91.01 %  ┃   1.000e-01  │   01:39 min  ┃      0.2908  │     86.99 %  ┃
┃          58  ┃      0.2216  │     91.26 %  ┃   1.000e-01  │   01:38 min  ┃      0.2441  │     89.93 %  ┃
┃          59  ┃      0.2284  │     91.00 %  ┃   1.000e-01  │   01:39 min  ┃      0.3286  │     86.11 %  ┃
┃          60  ┃      0.1374  │     94.91 %  ┃   2.000e-02  │   01:39 min  ┃      0.1265  │     94.70 %  ┃
┃          61  ┃      0.1100  │     96.13 %  ┃   2.000e-02  │   01:38 min  ┃      0.1172  │     95.40 %  ┃
┃          62  ┃      0.0997  │     96.57 %  ┃   2.000e-02  │   01:39 min  ┃      0.1093  │     95.65 %  ┃
┃          63  ┃      0.0957  │     96.63 %  ┃   2.000e-02  │   01:38 min  ┃      0.1085  │     95.67 %  ┃
┃          64  ┃      0.0878  │     97.06 %  ┃   2.000e-02  │   01:39 min  ┃      0.1097  │     95.58 %  ┃
┃          65  ┃      0.0845  │     97.13 %  ┃   2.000e-02  │   01:39 min  ┃      0.1069  │     95.87 %  ┃
┃          66  ┃      0.0840  │     97.18 %  ┃   2.000e-02  │   01:39 min  ┃      0.1060  │     95.82 %  ┃
┃          67  ┃      0.0812  │     97.29 %  ┃   2.000e-02  │   01:39 min  ┃      0.1137  │     95.43 %  ┃
┃          68  ┃      0.0806  │     97.28 %  ┃   2.000e-02  │   01:38 min  ┃      0.1115  │     95.34 %  ┃
┃          69  ┃      0.0826  │     97.29 %  ┃   2.000e-02  │   01:38 min  ┃      0.1146  │     95.34 %  ┃
┃          70  ┃      0.0792  │     97.44 %  ┃   2.000e-02  │   01:38 min  ┃      0.1083  │     95.71 %  ┃
┃          71  ┃      0.0789  │     97.45 %  ┃   2.000e-02  │   01:38 min  ┃      0.1108  │     95.49 %  ┃
┃          72  ┃      0.0785  │     97.41 %  ┃   2.000e-02  │   01:38 min  ┃      0.1109  │     95.59 %  ┃
┃          73  ┃      0.0766  │     97.59 %  ┃   2.000e-02  │   01:38 min  ┃      0.1194  │     95.14 %  ┃
┃          74  ┃      0.0770  │     97.47 %  ┃   2.000e-02  │   01:39 min  ┃      0.1119  │     95.44 %  ┃
┃          75  ┃      0.0792  │     97.41 %  ┃   2.000e-02  │   01:38 min  ┃      0.1141  │     95.34 %  ┃
┃          76  ┃      0.0778  │     97.41 %  ┃   2.000e-02  │   01:39 min  ┃      0.1242  │     95.05 %  ┃
┃          77  ┃      0.0780  │     97.44 %  ┃   2.000e-02  │   01:39 min  ┃      0.1074  │     95.67 %  ┃
┃          78  ┃      0.0757  │     97.59 %  ┃   2.000e-02  │   01:38 min  ┃      0.1263  │     94.88 %  ┃
┃          79  ┃      0.0774  │     97.45 %  ┃   2.000e-02  │   01:39 min  ┃      0.1257  │     95.08 %  ┃
┃          80  ┃      0.0778  │     97.49 %  ┃   2.000e-02  │   01:39 min  ┃      0.1255  │     94.76 %  ┃
┃          81  ┃      0.0768  │     97.49 %  ┃   2.000e-02  │   01:38 min  ┃      0.1215  │     95.08 %  ┃
┃          82  ┃      0.0784  │     97.39 %  ┃   2.000e-02  │   01:38 min  ┃      0.1164  │     95.44 %  ┃
┃          83  ┃      0.0758  │     97.54 %  ┃   2.000e-02  │   01:38 min  ┃      0.1164  │     95.13 %  ┃
┃          84  ┃      0.0751  │     97.56 %  ┃   2.000e-02  │   01:38 min  ┃      0.1253  │     95.03 %  ┃
┃          85  ┃      0.0771  │     97.47 %  ┃   2.000e-02  │   01:38 min  ┃      0.1207  │     94.86 %  ┃
┃          86  ┃      0.0749  │     97.54 %  ┃   2.000e-02  │   01:38 min  ┃      0.1141  │     95.26 %  ┃
┃          87  ┃      0.0768  │     97.45 %  ┃   2.000e-02  │   01:38 min  ┃      0.1247  │     95.03 %  ┃
┃          88  ┃      0.0761  │     97.59 %  ┃   2.000e-02  │   01:38 min  ┃      0.1217  │     94.85 %  ┃
┃          89  ┃      0.0723  │     97.77 %  ┃   2.000e-02  │   01:38 min  ┃      0.1218  │     95.05 %  ┃
┃          90  ┃      0.0741  │     97.64 %  ┃   2.000e-02  │   01:38 min  ┃      0.1124  │     95.46 %  ┃
┃          91  ┃      0.0735  │     97.59 %  ┃   2.000e-02  │   01:38 min  ┃      0.1250  │     94.76 %  ┃
┃          92  ┃      0.0734  │     97.64 %  ┃   2.000e-02  │   01:38 min  ┃      0.1149  │     95.08 %  ┃
┃          93  ┃      0.0717  │     97.82 %  ┃   2.000e-02  │   01:38 min  ┃      0.1184  │     95.17 %  ┃
┃          94  ┃      0.0736  │     97.65 %  ┃   2.000e-02  │   01:38 min  ┃      0.1082  │     95.49 %  ┃
┃          95  ┃      0.0715  │     97.67 %  ┃   2.000e-02  │   01:38 min  ┃      0.1250  │     94.93 %  ┃
┃          96  ┃      0.0711  │     97.75 %  ┃   2.000e-02  │   01:38 min  ┃      0.1166  │     95.20 %  ┃
┃          97  ┃      0.0723  │     97.64 %  ┃   2.000e-02  │   01:38 min  ┃      0.1341  │     94.48 %  ┃
┃          98  ┃      0.0698  │     97.82 %  ┃   2.000e-02  │   01:38 min  ┃      0.1247  │     95.02 %  ┃
┃          99  ┃      0.0706  │     97.72 %  ┃   2.000e-02  │   01:38 min  ┃      0.1262  │     94.57 %  ┃
┃         100  ┃      0.0696  │     97.81 %  ┃   2.000e-02  │   01:38 min  ┃      0.1108  │     95.51 %  ┃
┃         101  ┃      0.0702  │     97.73 %  ┃   2.000e-02  │   01:38 min  ┃      0.1214  │     94.90 %  ┃
┃         102  ┃      0.0682  │     97.76 %  ┃   2.000e-02  │   01:38 min  ┃      0.1174  │     95.29 %  ┃
┃         103  ┃      0.0670  │     97.89 %  ┃   2.000e-02  │   01:38 min  ┃      0.1215  │     95.12 %  ┃
┃         104  ┃      0.0688  │     97.78 %  ┃   2.000e-02  │   01:38 min  ┃      0.1168  │     95.21 %  ┃
┃         105  ┃      0.0673  │     97.86 %  ┃   2.000e-02  │   01:38 min  ┃      0.1285  │     94.65 %  ┃
┃         106  ┃      0.0685  │     97.79 %  ┃   2.000e-02  │   01:38 min  ┃      0.1388  │     94.19 %  ┃
┃         107  ┃      0.0681  │     97.82 %  ┃   2.000e-02  │   01:38 min  ┃      0.1093  │     95.72 %  ┃
┃         108  ┃      0.0673  │     97.88 %  ┃   2.000e-02  │   01:38 min  ┃      0.1207  │     95.00 %  ┃
┃         109  ┃      0.0682  │     97.83 %  ┃   2.000e-02  │   01:38 min  ┃      0.1245  │     94.99 %  ┃
┃         110  ┃      0.0658  │     98.02 %  ┃   2.000e-02  │   01:38 min  ┃      0.1313  │     94.35 %  ┃
┃         111  ┃      0.0681  │     97.78 %  ┃   2.000e-02  │   01:38 min  ┃      0.1294  │     94.67 %  ┃
┃         112  ┃      0.0672  │     97.87 %  ┃   2.000e-02  │   01:38 min  ┃      0.1391  │     94.31 %  ┃
┃         113  ┃      0.0641  │     98.03 %  ┃   2.000e-02  │   01:38 min  ┃      0.1208  │     95.08 %  ┃
┃         114  ┃      0.0638  │     98.05 %  ┃   2.000e-02  │   01:38 min  ┃      0.1211  │     94.83 %  ┃
┃         115  ┃      0.0645  │     98.06 %  ┃   2.000e-02  │   01:38 min  ┃      0.1144  │     95.15 %  ┃
┃         116  ┃      0.0674  │     97.81 %  ┃   2.000e-02  │   01:38 min  ┃      0.1079  │     95.39 %  ┃
┃         117  ┃      0.0660  │     97.89 %  ┃   2.000e-02  │   01:38 min  ┃      0.1162  │     95.17 %  ┃
┃         118  ┃      0.0644  │     97.92 %  ┃   2.000e-02  │   01:38 min  ┃      0.1160  │     95.21 %  ┃
┃         119  ┃      0.0651  │     97.88 %  ┃   2.000e-02  │   01:38 min  ┃      0.1294  │     94.55 %  ┃
┃         120  ┃      0.0433  │     98.77 %  ┃   4.000e-03  │   01:38 min  ┃      0.0811  │     96.59 %  ┃
┃         121  ┃      0.0341  │     99.05 %  ┃   4.000e-03  │   01:38 min  ┃      0.0785  │     96.76 %  ┃
┃         122  ┃      0.0307  │     99.16 %  ┃   4.000e-03  │   01:38 min  ┃      0.0758  │     96.83 %  ┃
┃         123  ┃      0.0287  │     99.23 %  ┃   4.000e-03  │   01:38 min  ┃      0.0759  │     96.79 %  ┃
┃         124  ┃      0.0274  │     99.27 %  ┃   4.000e-03  │   01:38 min  ┃      0.0763  │     96.78 %  ┃
┃         125  ┃      0.0282  │     99.23 %  ┃   4.000e-03  │   01:38 min  ┃      0.0761  │     96.83 %  ┃
┃         126  ┃      0.0273  │     99.26 %  ┃   4.000e-03  │   01:38 min  ┃      0.0779  │     96.70 %  ┃
┃         127  ┃      0.0254  │     99.36 %  ┃   4.000e-03  │   01:39 min  ┃      0.0734  │     96.94 %  ┃
┃         128  ┃      0.0256  │     99.29 %  ┃   4.000e-03  │   01:38 min  ┃      0.0742  │     96.84 %  ┃
┃         129  ┃      0.0252  │     99.31 %  ┃   4.000e-03  │   01:39 min  ┃      0.0726  │     96.99 %  ┃
┃         130  ┃      0.0241  │     99.35 %  ┃   4.000e-03  │   01:38 min  ┃      0.0732  │     96.89 %  ┃
┃         131  ┃      0.0241  │     99.35 %  ┃   4.000e-03  │   01:38 min  ┃      0.0730  │     96.89 %  ┃
┃         132  ┃      0.0248  │     99.31 %  ┃   4.000e-03  │   01:38 min  ┃      0.0711  │     96.99 %  ┃
┃         133  ┃      0.0227  │     99.41 %  ┃   4.000e-03  │   01:38 min  ┃      0.0726  │     96.91 %  ┃
┃         134  ┃      0.0236  │     99.36 %  ┃   4.000e-03  │   01:38 min  ┃      0.0774  │     96.86 %  ┃
┃         135  ┃      0.0226  │     99.46 %  ┃   4.000e-03  │   01:38 min  ┃      0.0735  │     96.91 %  ┃
┃         136  ┃      0.0223  │     99.42 %  ┃   4.000e-03  │   01:38 min  ┃      0.0717  │     97.05 %  ┃
┃         137  ┃      0.0237  │     99.36 %  ┃   4.000e-03  │   01:38 min  ┃      0.0743  │     96.97 %  ┃
┃         138  ┃      0.0226  │     99.42 %  ┃   4.000e-03  │   01:38 min  ┃      0.0734  │     96.86 %  ┃
┃         139  ┃      0.0231  │     99.39 %  ┃   4.000e-03  │   01:38 min  ┃      0.0728  │     96.94 %  ┃
┃         140  ┃      0.0224  │     99.40 %  ┃   4.000e-03  │   01:38 min  ┃      0.0723  │     96.97 %  ┃
┃         141  ┃      0.0225  │     99.40 %  ┃   4.000e-03  │   01:39 min  ┃      0.0738  │     96.90 %  ┃
┃         142  ┃      0.0215  │     99.44 %  ┃   4.000e-03  │   01:38 min  ┃      0.0724  │     97.03 %  ┃
┃         143  ┃      0.0230  │     99.40 %  ┃   4.000e-03  │   01:38 min  ┃      0.0741  │     96.89 %  ┃
┃         144  ┃      0.0225  │     99.41 %  ┃   4.000e-03  │   01:38 min  ┃      0.0752  │     96.90 %  ┃
┃         145  ┃      0.0215  │     99.45 %  ┃   4.000e-03  │   01:38 min  ┃      0.0735  │     96.94 %  ┃
┃         146  ┃      0.0208  │     99.49 %  ┃   4.000e-03  │   01:38 min  ┃      0.0724  │     97.07 %  ┃
┃         147  ┃      0.0211  │     99.46 %  ┃   4.000e-03  │   01:39 min  ┃      0.0758  │     96.86 %  ┃
┃         148  ┃      0.0213  │     99.47 %  ┃   4.000e-03  │   01:38 min  ┃      0.0763  │     96.80 %  ┃
┃         149  ┃      0.0215  │     99.45 %  ┃   4.000e-03  │   01:38 min  ┃      0.0741  │     96.98 %  ┃
┃         150  ┃      0.0211  │     99.43 %  ┃   4.000e-03  │   01:38 min  ┃      0.0743  │     96.93 %  ┃
┃         151  ┃      0.0210  │     99.47 %  ┃   4.000e-03  │   01:38 min  ┃      0.0715  │     96.93 %  ┃
┃         152  ┃      0.0200  │     99.51 %  ┃   4.000e-03  │   01:38 min  ┃      0.0714  │     97.06 %  ┃
┃         153  ┃      0.0206  │     99.47 %  ┃   4.000e-03  │   01:38 min  ┃      0.0757  │     96.90 %  ┃
┃         154  ┃      0.0216  │     99.43 %  ┃   4.000e-03  │   01:39 min  ┃      0.0749  │     96.94 %  ┃
┃         155  ┃      0.0207  │     99.47 %  ┃   4.000e-03  │   01:39 min  ┃      0.0731  │     96.96 %  ┃
┃         156  ┃      0.0211  │     99.48 %  ┃   4.000e-03  │   01:38 min  ┃      0.0752  │     96.82 %  ┃
┃         157  ┃      0.0206  │     99.46 %  ┃   4.000e-03  │   01:38 min  ┃      0.0754  │     96.86 %  ┃
┃         158  ┃      0.0211  │     99.48 %  ┃   4.000e-03  │   01:38 min  ┃      0.0710  │     97.14 %  ┃
┃         159  ┃      0.0207  │     99.50 %  ┃   4.000e-03  │   01:38 min  ┃      0.0762  │     96.81 %  ┃
┃         160  ┃      0.0189  │     99.52 %  ┃   8.000e-04  │   01:38 min  ┃      0.0699  │     97.06 %  ┃
┃         161  ┃      0.0173  │     99.57 %  ┃   8.000e-04  │   01:38 min  ┃      0.0686  │     97.09 %  ┃
┃         162  ┃      0.0173  │     99.54 %  ┃   8.000e-04  │   01:38 min  ┃      0.0690  │     97.15 %  ┃
┃         163  ┃      0.0166  │     99.60 %  ┃   8.000e-04  │   01:38 min  ┃      0.0680  │     97.11 %  ┃
┃         164  ┃      0.0178  │     99.52 %  ┃   8.000e-04  │   01:38 min  ┃      0.0676  │     97.23 %  ┃
┃         165  ┃      0.0159  │     99.61 %  ┃   8.000e-04  │   01:38 min  ┃      0.0673  │     97.18 %  ┃
┃         166  ┃      0.0172  │     99.52 %  ┃   8.000e-04  │   01:38 min  ┃      0.0666  │     97.26 %  ┃
┃         167  ┃      0.0159  │     99.62 %  ┃   8.000e-04  │   01:38 min  ┃      0.0671  │     97.24 %  ┃
┃         168  ┃      0.0170  │     99.53 %  ┃   8.000e-04  │   01:38 min  ┃      0.0669  │     97.24 %  ┃
┃         169  ┃      0.0164  │     99.61 %  ┃   8.000e-04  │   01:38 min  ┃      0.0677  │     97.22 %  ┃
┃         170  ┃      0.0160  │     99.62 %  ┃   8.000e-04  │   01:38 min  ┃      0.0677  │     97.23 %  ┃
┃         171  ┃      0.0144  │     99.66 %  ┃   8.000e-04  │   01:38 min  ┃      0.0668  │     97.15 %  ┃
┃         172  ┃      0.0156  │     99.59 %  ┃   8.000e-04  │   01:38 min  ┃      0.0673  │     97.18 %  ┃
┃         173  ┃      0.0152  │     99.61 %  ┃   8.000e-04  │   01:38 min  ┃      0.0673  │     97.19 %  ┃
┃         174  ┃      0.0152  │     99.63 %  ┃   8.000e-04  │   01:38 min  ┃      0.0660  │     97.20 %  ┃
┃         175  ┃      0.0155  │     99.65 %  ┃   8.000e-04  │   01:38 min  ┃      0.0664  │     97.24 %  ┃
┃         176  ┃      0.0149  │     99.67 %  ┃   8.000e-04  │   01:38 min  ┃      0.0675  │     97.14 %  ┃
┃         177  ┃      0.0158  │     99.63 %  ┃   8.000e-04  │   01:38 min  ┃      0.0663  │     97.28 %  ┃
┃         178  ┃      0.0152  │     99.63 %  ┃   8.000e-04  │   01:38 min  ┃      0.0669  │     97.18 %  ┃
┃         179  ┃      0.0161  │     99.61 %  ┃   8.000e-04  │   01:38 min  ┃      0.0670  │     97.22 %  ┃
┃         180  ┃      0.0160  │     99.58 %  ┃   8.000e-04  │   01:38 min  ┃      0.0672  │     97.16 %  ┃
┃         181  ┃      0.0158  │     99.63 %  ┃   8.000e-04  │   01:39 min  ┃      0.0675  │     97.11 %  ┃
┃         182  ┃      0.0147  │     99.67 %  ┃   8.000e-04  │   01:39 min  ┃      0.0662  │     97.24 %  ┃
┃         183  ┃      0.0143  │     99.69 %  ┃   8.000e-04  │   01:39 min  ┃      0.0667  │     97.18 %  ┃
┃         184  ┃      0.0153  │     99.63 %  ┃   8.000e-04  │   01:39 min  ┃      0.0664  │     97.17 %  ┃
┃         185  ┃      0.0145  │     99.70 %  ┃   8.000e-04  │   01:38 min  ┃      0.0663  │     97.24 %  ┃
┃         186  ┃      0.0148  │     99.62 %  ┃   8.000e-04  │   01:38 min  ┃      0.0672  │     97.15 %  ┃
┃         187  ┃      0.0143  │     99.65 %  ┃   8.000e-04  │   01:39 min  ┃      0.0669  │     97.13 %  ┃
┃         188  ┃      0.0148  │     99.64 %  ┃   8.000e-04  │   01:39 min  ┃      0.0668  │     97.13 %  ┃
┃         189  ┃      0.0141  │     99.69 %  ┃   8.000e-04  │   01:38 min  ┃      0.0670  │     97.23 %  ┃
┃         190  ┃      0.0139  │     99.70 %  ┃   8.000e-04  │   01:38 min  ┃      0.0659  │     97.23 %  ┃
┃         191  ┃      0.0139  │     99.64 %  ┃   8.000e-04  │   01:38 min  ┃      0.0668  │     97.13 %  ┃
┃         192  ┃      0.0146  │     99.64 %  ┃   8.000e-04  │   01:38 min  ┃      0.0664  │     97.29 %  ┃
┃         193  ┃      0.0149  │     99.63 %  ┃   8.000e-04  │   01:39 min  ┃      0.0653  │     97.28 %  ┃
┃         194  ┃      0.0148  │     99.65 %  ┃   8.000e-04  │   01:39 min  ┃      0.0653  │     97.23 %  ┃
┃         195  ┃      0.0137  │     99.70 %  ┃   8.000e-04  │   01:39 min  ┃      0.0662  │     97.20 %  ┃
┃         196  ┃      0.0137  │     99.69 %  ┃   8.000e-04  │   01:39 min  ┃      0.0664  │     97.26 %  ┃
┃         197  ┃      0.0142  │     99.66 %  ┃   8.000e-04  │   01:39 min  ┃      0.0656  │     97.21 %  ┃
┃         198  ┃      0.0142  │     99.67 %  ┃   8.000e-04  │   01:39 min  ┃      0.0648  │     97.19 %  ┃
┃         199  ┃      0.0150  │     99.61 %  ┃   8.000e-04  │   01:38 min  ┃      0.0659  │     97.12 %  ┃





(sam-env) PS F:\SAM\sam\example> python train_clf.py `
>>   --s_min 0.5 `
>>   --delta 0.1 `
>>   --gamma 0.95
F:\SAM\sam-env\Lib\site-packages\torchvision\datasets\cifar.py:83: VisibleDeprecationWarning: dtype(): align should be passed as Python or NumPy boolean but got `align=0`. Did you mean to pass a tuple to create a subarray type? (Deprecated NumPy 2.4)
  entry = pickle.load(f, encoding="latin1")
┏━━━━━━━━━━━━━━┳━━━━━━━╸T╺╸R╺╸A╺╸I╺╸N╺━━━━━━━┳━━━━━━━╸S╺╸T╺╸A╺╸T╺╸S╺━━━━━━━┳━━━━━━━╸V╺╸A╺╸L╺╸I╺╸D╺━━━━━━━┓
┃              ┃              ╷              ┃              ╷              ┃              ╷              ┃
┃       epoch  ┃        loss  │    accuracy  ┃        l.r.  │     elapsed  ┃        loss  │    accuracy  ┃
┠──────────────╂──────────────┼──────────────╂──────────────┼──────────────╂──────────────┼──────────────┨
┃           0  ┃      1.2440  │     40.09 %  ┃   1.000e-01  │   01:16 min  ┃      1.1943  │     46.92 %  ┃
┃           1  ┃      0.8544  │     60.92 %  ┃   1.000e-01  │   01:01 min  ┃      0.8609  │     62.51 %  ┃
┃           2  ┃      0.6881  │     68.99 %  ┃   1.000e-01  │   01:00 min  ┃      1.0529  │     56.28 %  ┃
